sample,submission_id,status
"n = input ( ) 
 n = n . replace ( "" 1 "" , "" a "" ) 
 n = n . replace ( "" 9 "" , "" b "" ) 
 n = n . replace ( "" a "" , "" 9 "" ) 
 n = n . replace ( "" b "" , "" 1 "" ) 
 print ( int ( n ) )",s121873903,"90    Accepted
Name: status, dtype: object"
"s = input ( ) 
 l = '' 
 for k in s : 
 if k = = ' 1 ' : 
 l + = ' 9 ' 
 elif k = = ' 9 ' : 
 l + = ' 1 ' 
 else : 
 l + = k 
 
 print ( int ( l ) )",s125718228,"109    Accepted
Name: status, dtype: object"
"# ! / usr / bin / env python 3 
 # abc 1 1 1 a 
 
 n = list ( map ( str , input ( ) ) ) 
 
 for i in range ( len ( n ) ) : 
 if n [ i ] = = "" 9 "" : 
 n [ i ] = "" 1 "" 
 elif n [ i ] = = "" 1 "" : 
 n [ i ] = "" 9 "" 
 print ( '' . join ( map ( str , n ) ) ) 
",s135765873,"101    Accepted
Name: status, dtype: object"
"s = input ( ) . strip ( ) 
 d = { ' 1 ' : ' 9 ' , ' 9 ' : ' 1 ' } 
 print ( '' . join ( [ d [ c ] for c in s ] ) )",s146712645,"79    Accepted
Name: status, dtype: object"
print ( 1 1 1 0 - int ( input ( ) ) ),s147793642,"162    Accepted
Name: status, dtype: object"
"n = int ( input ( ) ) 
 print ( 1 1 1 0 - n ) 
",s167003777,"39    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 for i in range ( 3 ) : 
 if n [ i ] = = ' 1 ' : 
 n [ i ] = ' 9 ' 
 elif n [ i ] = = ' 9 ' : 
 n [ i ] = ' 1 ' 
 print ( "" "" . join ( n ) ) 
",s180659646,"25    Accepted
Name: status, dtype: object"
"n = int ( input ( ) ) 
 print ( 1 1 1 0 - n )",s183171705,"22    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 for i in range ( len ( n ) ) : 
 if n [ i ] = = ' 1 ' : 
 n [ i ] = ' 9 ' 
 else : 
 n [ i ] = ' 1 ' 
 print ( n [ i ] , end = '' ) 
 print ( ) 
",s188490207,"68    Accepted
Name: status, dtype: object"
"# - * - coding : utf - 8 - * - 
 import math 
 # count = int ( input ( ) ) 
 # nums = [ int ( i ) for i in input ( ) . split ( ) ] 
 str = input ( ) 
 ans = "" "" 
 for i in range ( 0 , 3 , 1 ) : 
 if str [ i ] = = "" 1 "" : 
 ans + = "" 9 "" 
 elif str [ i ] = = "" 9 "" : 
 ans + = "" 1 "" 
 print ( ans )",s192000641,"157    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 for i in range ( len ( n ) ) : 
 if n [ i ] = = ' 1 ' : 
 n [ i ] = ' 9 ' 
 else : 
 n [ i ] = ' 1 ' 
 print ( int ( '' . join ( n ) ) ) 
",s192497660,"54    Accepted
Name: status, dtype: object"
"a = list ( input ( ) ) 
 g = "" "" 
 for i in range ( len ( a ) ) : 
 if a [ i ] = = "" 1 "" : 
 a [ i ] = "" 9 "" 
 elif a [ i ] = = "" 9 "" : 
 a [ i ] = "" 1 "" 
 g + = a [ i ] 
 print ( int ( g ) ) 
",s197584171,"185    Accepted
Name: status, dtype: object"
"n = input ( ) 
 ans = 0 
 for i in range ( 3 ) : 
 if n [ i ] = = ' 1 ' : 
 ans + = 1 0 * * ( 2 - i ) * 9 
 else : 
 ans + = 1 0 * * ( 2 - i ) * 1 
 print ( ans )",s210382532,"94    Accepted
Name: status, dtype: object"
"n = input ( ) # 1 9 9 
 n = n . replace ( "" 1 "" , "" _ "" ) # _ 9 9 
 n = n . replace ( "" 9 "" , "" 1 "" ) # _ 1 1 
 n = n . replace ( "" _ "" , "" 9 "" ) # 9 1 1 
 print ( n ) 
",s211604631,"151    Accepted
Name: status, dtype: object"
"n = input ( ) 
 
 new _ n = '' 
 for i in range ( 3 ) : 
 if n [ i ] = = ' 1 ' : 
 new _ n + = ' 9 ' 
 else : 
 new _ n + = ' 1 ' 
 
 print ( new _ n ) 
",s224173226,"65    Accepted
Name: status, dtype: object"
"print ( '' . join ( list ( map ( lambda x : [ ' 1 ' , ' 9 ' ] [ x = = ' 1 ' ] , list ( input ( ) ) ) ) ) )",s229347025,"114    Accepted
Name: status, dtype: object"
"import sys 
 
 n = sys . stdin . readline ( ) . strip ( ) 
 l = str ( n ) 
 l = l . translate ( str . maketrans ( { ' 1 ' : ' 9 ' , ' 9 ' : ' 1 ' } ) ) 
 print ( l )",s247876145,"172    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 
 ans = "" "" 
 
 for i in n : 
 if i = = "" 1 "" : 
 i = "" 9 "" 
 elif i = = "" 9 "" : 
 i = "" 1 "" 
 ans + = i 
 
 print ( ans )",s248382056,"42    Accepted
Name: status, dtype: object"
"print ( input ( ) . replace ( ' 1 ' , ' 5 ' ) . replace ( ' 9 ' , ' 1 ' ) . replace ( ' 5 ' , ' 9 ' ) ) 
",s250982987,"4    Accepted
Name: status, dtype: object"
"ans = 1 1 1 0 - int ( input ( ) ) 
 print ( ans ) 
",s256561025,"196    Accepted
Name: status, dtype: object"
"n = input ( ) 
 print ( n . replace ( ' 1 ' , 'a' ) . replace ( ' 9 ' , 'b' ) . replace ( 'a' , ' 9 ' ) . replace ( 'b' , ' 1 ' ) )",s267877124,"10    Accepted
Name: status, dtype: object"
"inums = input ( ) 
 # [ int ( i ) for i in input ( ) . split ( ) ] 
 nums = [ ] 
 for i in inums : 
 nums . append ( int ( i ) ) 
 o = [ ] 
 for n in nums : 
 if n = = 1 : 
 o . append ( "" 9 "" ) 
 elif n = = 9 : 
 o . append ( "" 1 "" ) 
 else : 
 o . append ( str ( n ) ) 
 print ( "" "" . join ( o ) ) 
",s275441550,"184    Accepted
Name: status, dtype: object"
"n = input ( ) 
 m = n . replace ( "" 1 "" , "" x "" ) 
 y = m . replace ( "" 9 "" , "" 1 "" ) 
 print ( y . replace ( "" x "" , "" 9 "" ) )",s277369380,"20    Accepted
Name: status, dtype: object"
"arr = [ ] 
 arr 1 9 = [ ' 1 ' , ' 9 ' ] 
 n = int ( input ( ) ) 
 if ( n > = 1 1 1 and n < = 9 9 9 ) : 
 arr = list ( str ( n ) ) 
 output = "" "" 
 for i in range ( 3 ) : 
 if arr [ i ] in arr 1 9 : 
 output + = str ( 1 0 - int ( arr [ i ] ) ) 
 print ( output ) 
",s285639294,"161    Accepted
Name: status, dtype: object"
"n = input ( ) 
 ans = 0 
 for i in n : 
 ans = ans * 1 0 
 if i = = ' 1 ' : 
 ans = ans + 9 
 else : 
 ans = ans + 1 
 print ( ans )",s288869816,"158    Accepted
Name: status, dtype: object"
"n = input ( ) 
 moji = "" "" 
 for i in range ( 0 , 3 ) : 
 if n [ i ] = = "" 1 "" : 
 moji + = "" 9 "" 
 else : 
 moji + = "" 1 "" 
 
 print ( moji )",s299128887,"28    Accepted
Name: status, dtype: object"
"s = list ( input ( ) ) 
 for c in s : 
 if c = = "" 1 "" : 
 print ( "" 9 "" , end = "" "" ) 
 elif c = = "" 9 "" : 
 print ( "" 1 "" , end = "" "" ) 
 else : 
 print ( c ) 
 print ( )",s299743354,"30    Accepted
Name: status, dtype: object"
"n = int ( input ( ) ) 
 n _ s = str ( n ) 
 digit = 1 0 0 
 for i in range ( len ( n _ s ) ) : 
 n = n + 8 * digit if n _ s [ i ] = = ' 1 ' else n - 8 * digit 
 digit = digit / 1 0 
 print ( int ( n ) )",s302905548,"152    Accepted
Name: status, dtype: object"
"n = int ( input ( ) ) 
 
 nl = list ( str ( n ) ) 
 
 for i in range ( len ( nl ) ) : 
 if nl [ i ] = = ' 9 ' : 
 nl [ i ] = ' 1 ' 
 elif nl [ i ] = = ' 1 ' : 
 nl [ i ] = ' 9 ' 
 
 print ( int ( '' . join ( nl ) ) )",s305500803,"168    Accepted
Name: status, dtype: object"
"def replace 1 and 9 ( x ) : 
 if x = = ' 9 ' : 
 return ' 1 ' 
 if x = = ' 1 ' : 
 return ' 9 ' 
 
 n = input ( ) 
 ans = "" "" 
 for i in n : 
 ans + = replace 1 and 9 ( i ) 
 print ( ans )",s312821860,"13    Accepted
Name: status, dtype: object"
"x = input ( ) 
 y = x . replace ( ' 9 ' , ' 2 ' ) 
 z = y . replace ( ' 1 ' , ' 9 ' ) 
 a = z . replace ( ' 2 ' , ' 1 ' ) 
 print ( a )",s314137291,"96    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 
 
 for i in range ( len ( n ) ) : 
 if n [ i ] = = ' 1 ' : 
 n [ i ] = ' 9 ' 
 elif n [ i ] = = ' 9 ' : 
 n [ i ] = ' 1 ' 
 
 print ( '' . join ( n ) )",s319638142,"72    Accepted
Name: status, dtype: object"
"# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # 
 
 import sys 
 from bisect import bisect _ left as binl 
 from copy import copy , deepcopy 
 
 def intin ( ) : 
 input _ tuple = input ( ) . split ( ) 
 if len ( input _ tuple ) < = 1 : 
 return int ( input _ tuple [ 0 ] ) 
 return tuple ( map ( int , input _ tuple ) ) 
 
 
 def intina ( ) : 
 return [ int ( i ) for i in input ( ) . split ( ) ] 
 
 
 def intinl ( count ) : 
 return [ intin ( ) for _ in range ( count ) ] 
 
 
 def modadd ( x , y ) : 
 global mod 
 return ( x + y ) % mod 
 
 
 def modmlt ( x , y ) : 
 global mod 
 return ( x * y ) % mod 
 
 
 def lcm ( x , y ) : 
 while y ! = 0 : 
 z = x % y 
 x = y 
 y = z 
 return x 
 
 
 def get _ divisors ( x ) : 
 retlist = [ ] 
 for i in range ( 1 , int ( x * * 0 . 5 ) + 3 ) : 
 if x % i = = 0 : 
 retlist . append ( i ) 
 retlist . append ( x / / i ) 
 return retlist 
 
 
 def make _ linklist ( xylist ) : 
 linklist = { } 
 for a , b in xylist : 
 linklist . setdefault ( a , [ ] ) 
 linklist . setdefault ( b , [ ] ) 
 linklist [ a ] . append ( b ) 
 linklist [ b ] . append ( a ) 
 return linklist 
 
 
 def calc _ longest _ distance ( linklist , v = 1 ) : 
 distance _ list = { } 
 distance _ count = 0 
 distance = 0 
 vlist _ previous = [ ] 
 vlist = [ v ] 
 nodecount = len ( linklist ) 
 
 while distance _ count < nodecount : 
 vlist _ next = [ ] 
 for v in vlist : 
 distance _ list [ v ] = distance 
 distance _ count + = 1 
 vlist _ next . extend ( linklist [ v ] ) 
 distance + = 1 
 vlist _ to _ del = vlist _ previous 
 vlist _ previous = vlist 
 vlist = list ( set ( vlist _ next ) - set ( vlist _ to _ del ) ) 
 
 max _ distance = - 1 
 max _ v = none 
 for v , distance in distance _ list . items ( ) : 
 if distance > max _ distance : 
 max _ distance = distance 
 max _ v = v 
 
 return ( max _ distance , max _ v ) 
 
 
 def calc _ tree _ diameter ( linklist , v = 1 ) : 
 _ , u = calc _ longest _ distance ( linklist , v ) 
 distance , _ = calc _ longest _ distance ( linklist , u ) 
 return distance 
 
 
 # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # 
 
 
 def main ( ) : 
 n = input ( ) 
 
 for i in n : 
 if i = = ' 1 ' : 
 sys . stdout . write ( ' 9 ' ) 
 if i = = ' 9 ' : 
 sys . stdout . write ( ' 1 ' ) 
 print ( ) 
 
 
 if _ _ name _ _ = = ' _ _ main _ _ ' : 
 main ( ) 
",s334110302,"115    Accepted
Name: status, dtype: object"
"n = int ( input ( ) ) 
 print ( 9 9 9 + 1 1 1 - n )",s335743307,"24    Accepted
Name: status, dtype: object"
"# 1 1 1 a 
 s = str ( input ( ) ) 
 ans = [ ] 
 for i in range ( 3 ) : 
 if s [ i ] = = "" 1 "" : 
 ans . append ( 9 ) 
 elif s [ i ] = = "" 9 "" : 
 ans . append ( 1 ) 
 
 print ( '' . join ( map ( str , ans ) ) )",s371496306,"66    Accepted
Name: status, dtype: object"
print ( '' . join ( [ ' 9 'if i = = ' 1 'else ' 1 'for i in input ( ) ] ) ),s373383217,"84    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 l = [ ] 
 for i in range ( len ( n ) ) : 
 l . append ( str ( 1 0 - int ( n [ i ] ) ) ) 
 l = '' . join ( l ) 
 print ( l )",s376917427,"188    Accepted
Name: status, dtype: object"
"n = input ( ) 
 print ( n . replace ( ' 1 ' , 'a' ) . replace ( ' 9 ' , ' 1 ' ) . replace ( 'a' , ' 9 ' ) )",s381049832,"145    Accepted
Name: status, dtype: object"
"print ( '' . join ( list ( map ( str , map ( lambda x : int ( 9 / int ( x ) ) if int ( 9 % int ( x ) ) = = 0 else x , input ( ) ) ) ) ) ) 
",s386906662,"75    Accepted
Name: status, dtype: object"
"n = input ( ) 
 print ( '' . join ( ' 1 ' if c = = ' 9 ' else ' 9 ' for c in n ) )",s391324153,"193    Accepted
Name: status, dtype: object"
"n = input ( ) 
 ans = '' 
 for i in range ( len ( n ) ) : 
 if n [ i ] = = ' 1 ' : 
 ans = ans + ' 9 ' 
 else : 
 ans = ans + ' 1 ' 
 print ( ans )",s397065146,"40    Accepted
Name: status, dtype: object"
"n = input ( ) 
 n = n . replace ( "" 1 "" , "" a "" ) 
 n = n . replace ( "" 9 "" , "" b "" ) 
 n = n . replace ( "" a "" , "" 9 "" ) 
 n = n . replace ( "" b "" , "" 1 "" ) 
 print ( int ( n ) )",s411986056,"150    Accepted
Name: status, dtype: object"
print ( 1 1 1 0 - int ( input ( ) ) ),s412459402,"107    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 for i in range ( 3 ) : 
 if n [ i ] = = "" 1 "" : 
 n [ i ] = "" 9 "" 
 elif n [ i ] = = "" 9 "" : 
 n [ i ] = "" 1 "" 
 print ( int ( "" "" . join ( n ) ) ) 
",s438836201,"61    Accepted
Name: status, dtype: object"
"n = input ( ) 
 print ( n . replace ( "" 9 "" , "" x "" ) . replace ( "" 1 "" , "" 9 "" ) . replace ( "" x "" , "" 1 "" ) )",s452354355,"41    Accepted
Name: status, dtype: object"
"n = input ( ) 
 ans = n . replace ( "" 1 "" , "" x "" ) 
 ans = ans . replace ( "" 9 "" , "" 1 "" ) 
 ans = ans . replace ( "" x "" , "" 9 "" ) 
 print ( ans )",s455375839,"71    Accepted
Name: status, dtype: object"
"n = input ( ) 
 s = '' 
 for ss in n : 
 if ss = = ' 9 ' : 
 s + = ' 1 ' 
 elif ss = = ' 1 ' : 
 s + = ' 9 ' 
 else : 
 s + = ss 
 print ( s ) 
",s462820782,"85    Accepted
Name: status, dtype: object"
"n = input ( ) 
 ans = "" "" 
 
 for c in n : 
 if c = = "" 1 "" : 
 ans + = "" 9 "" 
 elif c = = "" 9 "" : 
 ans + = "" 1 "" 
 print ( ans )",s465492848,"190    Accepted
Name: status, dtype: object"
"n = input ( ) 
 ans = [ ] 
 for i in range ( len ( n ) ) : 
 if n [ i ] = = "" 1 "" : 
 ans . append ( 9 ) 
 else : 
 ans . append ( 1 ) 
 print ( * ans , sep = "" "" ) 
",s466713683,"16    Accepted
Name: status, dtype: object"
"n = input ( ) 
 print ( n . replace ( ' 1 ' , 'x' ) . replace ( ' 9 ' , ' 1 ' ) . replace ( 'x' , ' 9 ' ) )",s469316372,"23    Accepted
Name: status, dtype: object"
"s = input ( ) 
 s = s . replace ( ' 1 ' , ' 2 ' ) 
 s = s . replace ( ' 9 ' , ' 1 ' ) 
 s = s . replace ( ' 2 ' , ' 9 ' ) 
 print ( s ) 
",s470421666,"59    Accepted
Name: status, dtype: object"
"n = str ( input ( ) ) 
 ans = "" "" 
 for i in range ( 3 ) : 
 if n [ i ] = = "" 1 "" : 
 ans + = "" 9 "" 
 elif n [ i ] = = "" 9 "" : 
 ans + = "" 1 "" 
 else : 
 ans + = n [ i ] 
 print ( int ( ans ) )",s470522967,"3    Accepted
Name: status, dtype: object"
"print ( * [ ' 9 ' if i = = ' 1 ' else ' 1 ' for i in input ( ) ] , sep = '' )",s472177295,"93    Accepted
Name: status, dtype: object"
"n = input ( ) 
 
 lst = list ( n ) 
 for i in range ( 3 ) : 
 if lst [ i ] = = ' 9 ' : 
 lst [ i ] = ' 1 ' 
 elif lst [ i ] = = ' 1 ' : 
 lst [ i ] = ' 9 ' 
 else : 
 pass 
 
 n = "" "" . join ( lst ) 
 
 print ( n )",s476520230,"104    Accepted
Name: status, dtype: object"
"s = input ( ) 
 new _ s = '' 
 for i in range ( len ( s ) ) : 
 new _ s + = ' 1 ' if s [ i ] = = ' 9 ' else ' 9 ' 
 print ( new _ s )",s477456493,"102    Accepted
Name: status, dtype: object"
"repl = { "" 1 "" : "" 9 "" , "" 9 "" : "" 1 "" } 
 
 num = input ( ) 
 for char in num : 
 print ( repl . get ( char , char ) , end = "" "" ) 
 print ( )",s482994186,"199    Accepted
Name: status, dtype: object"
"print ( input ( ) . replace ( ' 1 ' , 'o' ) . replace ( ' 9 ' , ' 1 ' ) . replace ( 'o' , ' 9 ' ) ) 
",s489883040,"141    Accepted
Name: status, dtype: object"
"n = input ( ) 
 ans = "" "" 
 for s in n : 
 if ( s = = "" 1 "" ) : 
 ans + = "" 9 "" 
 else : 
 ans + = "" 1 "" 
 print ( ans )",s499554427,"144    Accepted
Name: status, dtype: object"
"n = input ( ) 
 for i in range ( 3 ) : 
 if int ( n [ i ] ) = = 1 : print ( 9 , end = '' ) 
 else : print ( 1 , end = '' )",s510088044,"52    Accepted
Name: status, dtype: object"
"n = input ( ) 
 l = "" "" 
 for i in range ( 3 ) : 
 if n [ i ] = = "" 1 "" : 
 l + = "" 9 "" 
 elif n [ i ] = = "" 9 "" : 
 l + = "" 1 "" 
 else : 
 l + = n [ i ] 
 print ( l )",s510676644,"86    Accepted
Name: status, dtype: object"
"n = input ( ) 
 
 print ( int ( ( "" 1 "" if n [ 0 ] = = "" 9 "" else "" 9 "" ) + ( "" 1 "" if n [ 1 ] = = "" 9 "" else "" 9 "" ) + ( "" 1 "" if n [ 2 ] = = "" 9 "" else "" 9 "" ) ) )",s512066179,"81    Accepted
Name: status, dtype: object"
"import sys 
 
 
 def main ( ) : 
 s = input ( ) . translate ( str . maketrans ( { ' 1 ' : ' 9 ' , ' 9 ' : ' 1 ' } ) ) 
 print ( s ) 
 
 
 main ( ) 
",s512646498,"159    Accepted
Name: status, dtype: object"
"n = input ( ) 
 print ( n . replace ( "" 1 "" , "" x "" ) . replace ( "" 9 "" , "" 1 "" ) . replace ( "" x "" , "" 9 "" ) )",s513413281,"111    Accepted
Name: status, dtype: object"
"n = input ( ) 
 ans = '' 
 for w in n : 
 if w = = ' 1 ' : 
 ans + = ' 9 ' 
 elif w = = ' 9 ' : 
 ans + = ' 1 ' 
 else : 
 ans + = w 
 print ( ans ) 
",s519137750,"181    Accepted
Name: status, dtype: object"
"num = input ( ) 
 for i in list ( num ) : 
 if ( i = = "" 1 "" ) : 
 print ( 9 , end = "" "" ) 
 elif ( i = = "" 9 "" ) : 
 print ( 1 , end = "" "" ) 
 else : 
 print ( i , end = "" "" )",s520797189,"132    Accepted
Name: status, dtype: object"
"a = input ( ) 
 b = "" "" 
 for i in range ( len ( a ) ) : 
 if a [ i ] = = "" 1 "" : 
 b + = "" 9 "" 
 else : 
 b + = "" 1 "" 
 print ( b )",s525614875,"106    Accepted
Name: status, dtype: object"
"print ( '' . join ( [ ' 9 1 ' [ b ] for b in map ( lambda a : a = = ' 9 ' , input ( ) ) ] ) )",s535580789,"131    Accepted
Name: status, dtype: object"
"# 2 0 1 9 - 1 1 - 1 0 1 7 : 1 1 : 4 2 ( jst ) 
 import sys 
 # import collections 
 # import math 
 # from string import ascii _ lowercase , ascii _ uppercase , digits 
 # from bisect import bisect _ left as bi _ l , bisect _ right as bi _ r 
 # import itertools 
 # from functools import reduce 
 # import operator as op 
 # from scipy . misc import comb # float 
 # import numpy as np 
 
 def main ( ) : 
 n = list ( sys . stdin . readline ( ) . rstrip ( ) ) 
 for i in range ( len ( n ) ) : 
 if n [ i ] = = ' 9 ' : 
 n [ i ] = ' 1 ' 
 else : 
 n [ i ] = ' 9 ' 
 
 
 print ( '' . join ( n ) ) 
 
 if _ _ name _ _ = = "" _ _ main _ _ "" : 
 main ( ) 
",s554320922,"62    Accepted
Name: status, dtype: object"
"n = input ( ) 
 print ( n . replace ( ' 1 ' , 'x' ) . replace ( ' 9 ' , ' 1 ' ) . replace ( 'x' , ' 9 ' ) )",s560197004,"0    Accepted
Name: status, dtype: object"
"n = input ( ) 
 ans = "" "" 
 for i in n : 
 if i = = "" 1 "" : 
 ans + = "" 9 "" 
 elif i = = "" 9 "" : 
 ans + = "" 1 "" 
 print ( ans )",s562576069,"148    Accepted
Name: status, dtype: object"
"n = input ( ) 
 l = [ ] 
 for c in n : 
 if c = = "" 1 "" : 
 l . append ( "" 9 "" ) 
 if c = = "" 9 "" : 
 l . append ( "" 1 "" ) 
 ans = int ( "" "" . join ( l ) ) 
 print ( ans )",s581823030,"47    Accepted
Name: status, dtype: object"
"print ( input ( ) . replace ( ' 1 ' , ' . ' ) . replace ( ' 9 ' , ' 1 ' ) . replace ( ' . ' , ' 9 ' ) )",s591384479,"83    Accepted
Name: status, dtype: object"
"print ( '' . join ( [ str ( int ( i ) * 9 % 1 0 ) for i in input ( ) ] ) ) 
",s604067694,"67    Accepted
Name: status, dtype: object"
"n = input ( ) 
 s = "" "" 
 if n [ 0 ] = = "" 1 "" : 
 	 s + = "" 9 "" 
 else : 
 	 s + = "" 1 "" 
 
 if n [ 1 ] = = "" 1 "" : 
 	 s + = "" 9 "" 
 else : 
 	 s + = "" 1 "" 
 
 if n [ 2 ] = = "" 1 "" : 
 	 s + = "" 9 "" 
 else : 
 	 s + = "" 1 "" 
 
 print ( s )",s605605467,"43    Accepted
Name: status, dtype: object"
"n = int ( input ( ) ) 
 n 1 = n / / 1 0 0 
 n 2 = n / / 1 0 - n 1 * 1 0 
 n 3 = n - n 1 * 1 0 0 - n 2 * 1 0 
 
 if n 1 = = 1 : 
 m 1 = 9 
 if n 1 = = 9 : 
 m 1 = 1 
 if n 2 = = 1 : 
 m 2 = 9 
 if n 2 = = 9 : 
 m 2 = 1 
 if n 3 = = 1 : 
 m 3 = 9 
 if n 3 = = 9 : 
 m 3 = 1 
 
 print ( m 1 * 1 0 0 + m 2 * 1 0 + m 3 ) 
",s609355661,"165    Accepted
Name: status, dtype: object"
"n = int ( input ( ) ) 
 print ( 1 1 1 0 - n ) 
",s611849683,"38    Accepted
Name: status, dtype: object"
"s = input ( ) 
 
 ss = "" "" 
 for i in range ( len ( s ) ) : 
 if s [ i ] = = "" 1 "" : 
 	 ss + = "" 9 "" 	 
 else : 
 ss + = "" 1 "" 
 
 print ( ss ) 
",s613210187,"100    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 for i in range ( len ( n ) ) : 
 if n [ i ] = = ' 1 ' : 
 n [ i ] = ' 9 ' 
 elif n [ i ] = = ' 9 ' : 
 n [ i ] = ' 1 ' 
 
 print ( int ( '' . join ( n ) ) )",s617049643,"91    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 ans = "" "" 
 for n in n : 
 if ( n = = "" 9 "" ) : 
 ans + = "" 1 "" 
 elif ( n = = "" 1 "" ) : 
 ans + = "" 9 "" 
 else : 
 ans + = n 
 print ( ans ) 
 
 
",s617938880,"32    Accepted
Name: status, dtype: object"
"print ( int ( input ( ) . replace ( "" 1 "" , "" nine "" ) . replace ( "" 9 "" , "" 1 "" ) . replace ( "" nine "" , "" 9 "" ) ) )",s631708760,"87    Accepted
Name: status, dtype: object"
"s = input ( ) 
 
 r = "" "" 
 for i in s : 
 if i = = ' 1 ' : 
 r + = ' 9 ' 
 else : 
 r + = ' 1 ' 
 print ( r )",s651055180,"174    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 for i in range ( len ( n ) ) : 
 if n [ i ] = = "" 1 "" : 
 print ( "" 9 "" , end = "" "" ) 
 else : 
 print ( "" 1 "" , end = "" "" ) 
",s652526514,"147    Accepted
Name: status, dtype: object"
"n = list ( input ( ) ) 
 count = 0 
 
 for i in n : 
 if i = = "" 1 "" : 
 n [ count ] = "" 9 "" 
 elif i = = "" 9 "" : 
 n [ count ] = "" 1 "" 
 count + = 1 
 
 print ( "" "" . join ( n ) )",s659674531,"125    Accepted
Name: status, dtype: object"
"n = input ( ) 
 ans = '' 
 for c in n : 
 if c = = ' 1 ' : 
 c = ' 9 ' 
 elif c = = ' 9 ' : 
 c = ' 1 ' 
 ans + = c 
 print ( ans ) 
",s670772582,"197    Accepted
Name: status, dtype: object"
