X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
103,3,4,8,135,3,4,2,2,54,76
3,4,8,135,3,4,2,2,54,76,3
4,8,135,3,4,2,2,54,76,3,4
8,135,3,4,2,2,54,76,3,4,6
135,3,4,2,2,54,76,3,4,6,2
3,4,2,2,54,76,3,4,6,2,1
4,2,2,54,76,3,4,6,2,1,1
2,2,54,76,3,4,6,2,1,1,5
2,54,76,3,4,6,2,1,1,5,19
54,76,3,4,6,2,1,1,5,19,3
76,3,4,6,2,1,1,5,19,3,4
3,4,6,2,1,1,5,19,3,4,2
4,6,2,1,1,5,19,3,4,2,18
6,2,1,1,5,19,3,4,2,18,3
2,1,1,5,19,3,4,2,18,3,1
1,1,5,19,3,4,2,18,3,1,8
1,5,19,3,4,2,18,3,1,8,88
5,19,3,4,2,18,3,1,8,88,3
19,3,4,2,18,3,1,8,88,3,1
3,4,2,18,3,1,8,88,3,1,7
4,2,18,3,1,8,88,3,1,7,1
2,18,3,1,8,88,3,1,7,1,4
18,3,1,8,88,3,1,7,1,4,8
3,1,8,88,3,1,7,1,4,8,88
1,8,88,3,1,7,1,4,8,88,3
8,88,3,1,7,1,4,8,88,3,1
88,3,1,7,1,4,8,88,3,1,7
3,1,7,1,4,8,88,3,1,7,1
1,7,1,4,8,88,3,1,7,1,4
7,1,4,8,88,3,1,7,1,4,8
1,4,8,88,3,1,7,1,4,8,88
4,8,88,3,1,7,1,4,8,88,3
8,88,3,1,7,1,4,8,88,3,1
88,3,1,7,1,4,8,88,3,1,7
3,1,7,1,4,8,88,3,1,7,1
1,7,1,4,8,88,3,1,7,1,4
7,1,4,8,88,3,1,7,1,4,4
1,4,8,88,3,1,7,1,4,4,2
4,8,88,3,1,7,1,4,4,2,2
8,88,3,1,7,1,4,4,2,2,1
88,3,1,7,1,4,4,2,2,1,26
3,1,7,1,4,4,2,2,1,26,1
1,7,1,4,4,2,2,1,26,1,1
7,1,4,4,2,2,1,26,1,1,1
1,4,4,2,2,1,26,1,1,1,6
4,4,2,2,1,26,1,1,1,6,2
4,2,2,1,26,1,1,1,6,2,1
2,2,1,26,1,1,1,6,2,1,76
2,1,26,1,1,1,6,2,1,76,3
1,26,1,1,1,6,2,1,76,3,4
26,1,1,1,6,2,1,76,3,4,2
1,1,1,6,2,1,76,3,4,2,1
1,1,6,2,1,76,3,4,2,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,1,2,2
0,0,0,0,0,0,0,1,2,2,75
0,0,0,0,0,0,1,2,2,75,5
0,0,0,0,0,1,2,2,75,5,19
0,0,0,0,1,2,2,75,5,19,3
0,0,0,1,2,2,75,5,19,3,4
0,0,1,2,2,75,5,19,3,4,8
0,1,2,2,75,5,19,3,4,8,135
1,2,2,75,5,19,3,4,8,135,3
2,2,75,5,19,3,4,8,135,3,4
2,75,5,19,3,4,8,135,3,4,2
75,5,19,3,4,8,135,3,4,2,2
5,19,3,4,8,135,3,4,2,2,75
19,3,4,8,135,3,4,2,2,75,5
3,4,8,135,3,4,2,2,75,5,75
4,8,135,3,4,2,2,75,5,75,8
8,135,3,4,2,2,75,5,75,8,88
135,3,4,2,2,75,5,75,8,88,3
3,4,2,2,75,5,75,8,88,3,1
4,2,2,75,5,75,8,88,3,1,7
2,2,75,5,75,8,88,3,1,7,1
2,75,5,75,8,88,3,1,7,1,4
75,5,75,8,88,3,1,7,1,4,2
5,75,8,88,3,1,7,1,4,2,75
75,8,88,3,1,7,1,4,2,75,5
8,88,3,1,7,1,4,2,75,5,75
88,3,1,7,1,4,2,75,5,75,8
3,1,7,1,4,2,75,5,75,8,88
1,7,1,4,2,75,5,75,8,88,3
7,1,4,2,75,5,75,8,88,3,1
1,4,2,75,5,75,8,88,3,1,7
4,2,75,5,75,8,88,3,1,7,1
2,75,5,75,8,88,3,1,7,1,4
75,5,75,8,88,3,1,7,1,4,2
5,75,8,88,3,1,7,1,4,2,75
75,8,88,3,1,7,1,4,2,75,5
8,88,3,1,7,1,4,2,75,5,75
88,3,1,7,1,4,2,75,5,75,8
3,1,7,1,4,2,75,5,75,8,88
1,7,1,4,2,75,5,75,8,88,3
7,1,4,2,75,5,75,8,88,3,1
1,4,2,75,5,75,8,88,3,1,7
4,2,75,5,75,8,88,3,1,7,1
2,75,5,75,8,88,3,1,7,1,4
75,5,75,8,88,3,1,7,1,4,2
5,75,8,88,3,1,7,1,4,2,18
75,8,88,3,1,7,1,4,2,18,3
8,88,3,1,7,1,4,2,18,3,75
88,3,1,7,1,4,2,18,3,75,4
3,1,7,1,4,2,18,3,75,4,1
1,7,1,4,2,18,3,75,4,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,5
0,0,0,0,0,0,0,0,1,5,19
0,0,0,0,0,0,0,1,5,19,3
0,0,0,0,0,0,1,5,19,3,4
0,0,0,0,0,1,5,19,3,4,2
0,0,0,0,1,5,19,3,4,2,118
0,0,0,1,5,19,3,4,2,118,5
0,0,1,5,19,3,4,2,118,5,16
0,1,5,19,3,4,2,118,5,16,2
1,5,19,3,4,2,118,5,16,2,29
5,19,3,4,2,118,5,16,2,29,17
19,3,4,2,118,5,16,2,29,17,28
3,4,2,118,5,16,2,29,17,28,40
4,2,118,5,16,2,29,17,28,40,3
2,118,5,16,2,29,17,28,40,3,62
118,5,16,2,29,17,28,40,3,62,4
5,16,2,29,17,28,40,3,62,4,6
16,2,29,17,28,40,3,62,4,6,2
2,29,17,28,40,3,62,4,6,2,1
29,17,28,40,3,62,4,6,2,1,27
17,28,40,3,62,4,6,2,1,27,5
28,40,3,62,4,6,2,1,27,5,3
40,3,62,4,6,2,1,27,5,3,1
3,62,4,6,2,1,27,5,3,1,30
62,4,6,2,1,27,5,3,1,30,23
4,6,2,1,27,5,3,1,30,23,3
6,2,1,27,5,3,1,30,23,3,1
2,1,27,5,3,1,30,23,3,1,13
1,27,5,3,1,30,23,3,1,13,17
27,5,3,1,30,23,3,1,13,17,14
5,3,1,30,23,3,1,13,17,14,4
3,1,30,23,3,1,13,17,14,4,4
1,30,23,3,1,13,17,14,4,4,20
30,23,3,1,13,17,14,4,4,20,1
23,3,1,13,17,14,4,4,20,1,1
3,1,13,17,14,4,4,20,1,1,17
1,13,17,14,4,4,20,1,1,17,2
13,17,14,4,4,20,1,1,17,2,118
17,14,4,4,20,1,1,17,2,118,5
14,4,4,20,1,1,17,2,118,5,118
4,4,20,1,1,17,2,118,5,118,35
4,20,1,1,17,2,118,5,118,35,27
20,1,1,17,2,118,5,118,35,27,2
1,1,17,2,118,5,118,35,27,2,2
1,17,2,118,5,118,35,27,2,2,1
17,2,118,5,118,35,27,2,2,1,18
2,118,5,118,35,27,2,2,1,18,3
118,5,118,35,27,2,2,1,18,3,118
5,118,35,27,2,2,1,18,3,118,4
118,35,27,2,2,1,18,3,118,4,1
35,27,2,2,1,18,3,118,4,1,1
0,0,0,0,0,0,0,0,0,0,27
0,0,0,0,0,0,0,0,0,27,5
0,0,0,0,0,0,0,0,27,5,19
0,0,0,0,0,0,0,27,5,19,3
0,0,0,0,0,0,27,5,19,3,4
0,0,0,0,0,27,5,19,3,4,2
0,0,0,0,27,5,19,3,4,2,1
0,0,0,27,5,19,3,4,2,1,5
0,0,27,5,19,3,4,2,1,5,78
0,27,5,19,3,4,2,1,5,78,2
27,5,19,3,4,2,1,5,78,2,29
5,19,3,4,2,1,5,78,2,29,17
19,3,4,2,1,5,78,2,29,17,28
3,4,2,1,5,78,2,29,17,28,40
4,2,1,5,78,2,29,17,28,40,3
2,1,5,78,2,29,17,28,40,3,50
1,5,78,2,29,17,28,40,3,50,3
5,78,2,29,17,28,40,3,50,3,27
78,2,29,17,28,40,3,50,3,27,4
2,29,17,28,40,3,50,3,27,4,4
29,17,28,40,3,50,3,27,4,4,6
17,28,40,3,50,3,27,4,4,6,2
28,40,3,50,3,27,4,4,6,2,1
40,3,50,3,27,4,4,6,2,1,1
3,50,3,27,4,4,6,2,1,1,1
50,3,27,4,4,6,2,1,1,1,1
3,27,4,4,6,2,1,1,1,1,26
27,4,4,6,2,1,1,1,1,26,27
4,4,6,2,1,1,1,1,26,27,13
4,6,2,1,1,1,1,26,27,13,17
6,2,1,1,1,1,26,27,13,17,14
2,1,1,1,1,26,27,13,17,14,1
1,1,1,1,26,27,13,17,14,1,1
1,1,1,26,27,13,17,14,1,1,39
1,1,26,27,13,17,14,1,1,39,1
1,26,27,13,17,14,1,1,39,1,2
26,27,13,17,14,1,1,39,1,2,1
27,13,17,14,1,1,39,1,2,1,18
13,17,14,1,1,39,1,2,1,18,3
17,14,1,1,39,1,2,1,18,3,1
14,1,1,39,1,2,1,18,3,1,4
1,1,39,1,2,1,18,3,1,4,1
1,39,1,2,1,18,3,1,4,1,1
0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,11,5
0,0,0,0,0,0,0,0,11,5,45
0,0,0,0,0,0,0,11,5,45,3
0,0,0,0,0,0,11,5,45,3,19
0,0,0,0,0,11,5,45,3,19,3
0,0,0,0,11,5,45,3,19,3,4
0,0,0,11,5,45,3,19,3,4,4
0,0,11,5,45,3,19,3,4,4,2
0,11,5,45,3,19,3,4,4,2,29
11,5,45,3,19,3,4,4,2,29,17
5,45,3,19,3,4,4,2,29,17,28
45,3,19,3,4,4,2,29,17,28,40
3,19,3,4,4,2,29,17,28,40,3
19,3,4,4,2,29,17,28,40,3,62
3,4,4,2,29,17,28,40,3,62,4
4,4,2,29,17,28,40,3,62,4,6
4,2,29,17,28,40,3,62,4,6,2
2,29,17,28,40,3,62,4,6,2,1
29,17,28,40,3,62,4,6,2,1,26
17,28,40,3,62,4,6,2,1,26,23
28,40,3,62,4,6,2,1,26,23,3
40,3,62,4,6,2,1,26,23,3,11
3,62,4,6,2,1,26,23,3,11,13
62,4,6,2,1,26,23,3,11,13,17
4,6,2,1,26,23,3,11,13,17,14
6,2,1,26,23,3,11,13,17,14,4
2,1,26,23,3,11,13,17,14,4,1
1,26,23,3,11,13,17,14,4,1,9
26,23,3,11,13,17,14,4,1,9,6
23,3,11,13,17,14,4,1,9,6,2
3,11,13,17,14,4,1,9,6,2,1
11,13,17,14,4,1,9,6,2,1,11
13,17,14,4,1,9,6,2,1,11,13
17,14,4,1,9,6,2,1,11,13,17
14,4,1,9,6,2,1,11,13,17,14
4,1,9,6,2,1,11,13,17,14,5
1,9,6,2,1,11,13,17,14,5,1
9,6,2,1,11,13,17,14,5,1,2
6,2,1,11,13,17,14,5,1,2,1
2,1,11,13,17,14,5,1,2,1,58
1,11,13,17,14,5,1,2,1,58,23
11,13,17,14,5,1,2,1,58,23,3
13,17,14,5,1,2,1,58,23,3,11
17,14,5,1,2,1,58,23,3,11,13
14,5,1,2,1,58,23,3,11,13,17
5,1,2,1,58,23,3,11,13,17,14
1,2,1,58,23,3,11,13,17,14,4
2,1,58,23,3,11,13,17,14,4,1
1,58,23,3,11,13,17,14,4,1,44
58,23,3,11,13,17,14,4,1,44,6
23,3,11,13,17,14,4,1,44,6,2
3,11,13,17,14,4,1,44,6,2,1
11,13,17,14,4,1,44,6,2,1,11
13,17,14,4,1,44,6,2,1,11,13
17,14,4,1,44,6,2,1,11,13,17
14,4,1,44,6,2,1,11,13,17,14
4,1,44,6,2,1,11,13,17,14,1
1,44,6,2,1,11,13,17,14,1,1
44,6,2,1,11,13,17,14,1,1,2
6,2,1,11,13,17,14,1,1,2,1
2,1,11,13,17,14,1,1,2,1,1
1,11,13,17,14,1,1,2,1,1,18
11,13,17,14,1,1,2,1,1,18,3
13,17,14,1,1,2,1,1,18,3,78
17,14,1,1,2,1,1,18,3,78,8
14,1,1,2,1,1,18,3,78,8,77
1,1,2,1,1,18,3,78,8,77,3
1,2,1,1,18,3,78,8,77,3,11
2,1,1,18,3,78,8,77,3,11,4
1,1,18,3,78,8,77,3,11,4,4
1,18,3,78,8,77,3,11,4,4,1
18,3,78,8,77,3,11,4,4,1,1
0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,22,5
0,0,0,0,0,0,0,0,22,5,23
0,0,0,0,0,0,0,22,5,23,3
0,0,0,0,0,0,22,5,23,3,19
0,0,0,0,0,22,5,23,3,19,3
0,0,0,0,22,5,23,3,19,3,4
0,0,0,22,5,23,3,19,3,4,4
0,0,22,5,23,3,19,3,4,4,2
0,22,5,23,3,19,3,4,4,2,18
22,5,23,3,19,3,4,4,2,18,3
5,23,3,19,3,4,4,2,18,3,1
23,3,19,3,4,4,2,18,3,1,30
3,19,3,4,4,2,18,3,1,30,22
19,3,4,4,2,18,3,1,30,22,4
3,4,4,2,18,3,1,30,22,4,2
4,4,2,18,3,1,30,22,4,2,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,5
0,0,0,0,0,0,0,0,1,5,64
0,0,0,0,0,0,0,1,5,64,1
0,0,0,0,0,0,1,5,64,1,6
0,0,0,0,0,1,5,64,1,6,1
0,0,0,0,1,5,64,1,6,1,7
0,0,0,1,5,64,1,6,1,7,1
0,0,1,5,64,1,6,1,7,1,6
0,1,5,64,1,6,1,7,1,6,1
1,5,64,1,6,1,7,1,6,1,65
5,64,1,6,1,7,1,6,1,65,2
64,1,6,1,7,1,6,1,65,2,2
1,6,1,7,1,6,1,65,2,2,75
6,1,7,1,6,1,65,2,2,75,5
1,7,1,6,1,65,2,2,75,5,19
7,1,6,1,65,2,2,75,5,19,3
1,6,1,65,2,2,75,5,19,3,4
6,1,65,2,2,75,5,19,3,4,2
1,65,2,2,75,5,19,3,4,2,29
65,2,2,75,5,19,3,4,2,29,570
2,2,75,5,19,3,4,2,29,570,28
2,75,5,19,3,4,2,29,570,28,75
75,5,19,3,4,2,29,570,28,75,6
5,19,3,4,2,29,570,28,75,6,2
19,3,4,2,29,570,28,75,6,2,1
3,4,2,29,570,28,75,6,2,1,18
4,2,29,570,28,75,6,2,1,18,3
2,29,570,28,75,6,2,1,18,3,1
29,570,28,75,6,2,1,18,3,1,8
570,28,75,6,2,1,18,3,1,8,270
28,75,6,2,1,18,3,1,8,270,3
75,6,2,1,18,3,1,8,270,3,570
6,2,1,18,3,1,8,270,3,570,7
2,1,18,3,1,8,270,3,570,7,570
1,18,3,1,8,270,3,570,7,570,4
18,3,1,8,270,3,570,7,570,4,7
3,1,8,270,3,570,7,570,4,7,100
1,8,270,3,570,7,570,4,7,100,5
8,270,3,570,7,570,4,7,100,5,1
270,3,570,7,570,4,7,100,5,1,4
3,570,7,570,4,7,100,5,1,4,2
570,7,570,4,7,100,5,1,4,2,1
7,570,4,7,100,5,1,4,2,1,18
570,4,7,100,5,1,4,2,1,18,3
4,7,100,5,1,4,2,1,18,3,4
7,100,5,1,4,2,1,18,3,4,1
100,5,1,4,2,1,18,3,4,1,1
0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,22,5
0,0,0,0,0,0,0,0,22,5,19
0,0,0,0,0,0,0,22,5,19,3
0,0,0,0,0,0,22,5,19,3,4
0,0,0,0,0,22,5,19,3,4,2
0,0,0,0,22,5,19,3,4,2,34
0,0,0,22,5,19,3,4,2,34,5
0,0,22,5,19,3,4,2,34,5,1
0,22,5,19,3,4,2,34,5,1,2
22,5,19,3,4,2,34,5,1,2,29
5,19,3,4,2,34,5,1,2,29,17
19,3,4,2,34,5,1,2,29,17,28
3,4,2,34,5,1,2,29,17,28,40
4,2,34,5,1,2,29,17,28,40,3
2,34,5,1,2,29,17,28,40,3,50
34,5,1,2,29,17,28,40,3,50,3
5,1,2,29,17,28,40,3,50,3,22
1,2,29,17,28,40,3,50,3,22,4
2,29,17,28,40,3,50,3,22,4,4
29,17,28,40,3,50,3,22,4,4,6
17,28,40,3,50,3,22,4,4,6,2
28,40,3,50,3,22,4,4,6,2,1
40,3,50,3,22,4,4,6,2,1,26
3,50,3,22,4,4,6,2,1,26,22
50,3,22,4,4,6,2,1,26,22,13
3,22,4,4,6,2,1,26,22,13,17
22,4,4,6,2,1,26,22,13,17,14
4,4,6,2,1,26,22,13,17,14,1
4,6,2,1,26,22,13,17,14,1,1
6,2,1,26,22,13,17,14,1,1,6
2,1,26,22,13,17,14,1,1,6,2
1,26,22,13,17,14,1,1,6,2,1
26,22,13,17,14,1,1,6,2,1,34
22,13,17,14,1,1,6,2,1,34,1
13,17,14,1,1,6,2,1,34,1,1
17,14,1,1,6,2,1,34,1,1,2
14,1,1,6,2,1,34,1,1,2,1
1,1,6,2,1,34,1,1,2,1,58
1,6,2,1,34,1,1,2,1,58,22
6,2,1,34,1,1,2,1,58,22,13
2,1,34,1,1,2,1,58,22,13,17
1,34,1,1,2,1,58,22,13,17,14
34,1,1,2,1,58,22,13,17,14,1
1,1,2,1,58,22,13,17,14,1,1
1,2,1,58,22,13,17,14,1,1,6
2,1,58,22,13,17,14,1,1,6,2
1,58,22,13,17,14,1,1,6,2,1
58,22,13,17,14,1,1,6,2,1,34
22,13,17,14,1,1,6,2,1,34,1
13,17,14,1,1,6,2,1,34,1,1
17,14,1,1,6,2,1,34,1,1,2
14,1,1,6,2,1,34,1,1,2,1
1,1,6,2,1,34,1,1,2,1,39
1,6,2,1,34,1,1,2,1,39,6
6,2,1,34,1,1,2,1,39,6,2
2,1,34,1,1,2,1,39,6,2,1
1,34,1,1,2,1,39,6,2,1,34
34,1,1,2,1,39,6,2,1,34,1
1,1,2,1,39,6,2,1,34,1,22
1,2,1,39,6,2,1,34,1,22,13
2,1,39,6,2,1,34,1,22,13,17
1,39,6,2,1,34,1,22,13,17,14
39,6,2,1,34,1,22,13,17,14,2
6,2,1,34,1,22,13,17,14,2,2
2,1,34,1,22,13,17,14,2,2,1
1,34,1,22,13,17,14,2,2,1,1
34,1,22,13,17,14,2,2,1,1,18
1,22,13,17,14,2,2,1,1,18,3
22,13,17,14,2,2,1,1,18,3,34
13,17,14,2,2,1,1,18,3,34,4
17,14,2,2,1,1,18,3,34,4,2
14,2,2,1,1,18,3,34,4,2,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,5
0,0,0,0,0,0,0,0,1,5,19
0,0,0,0,0,0,0,1,5,19,3
0,0,0,0,0,0,1,5,19,3,4
0,0,0,0,0,1,5,19,3,4,8
0,0,0,0,1,5,19,3,4,8,88
0,0,0,1,5,19,3,4,8,88,3
0,0,1,5,19,3,4,8,88,3,1
0,1,5,19,3,4,8,88,3,1,7
1,5,19,3,4,8,88,3,1,7,321
5,19,3,4,8,88,3,1,7,321,4
19,3,4,8,88,3,1,7,321,4,8
3,4,8,88,3,1,7,321,4,8,88
4,8,88,3,1,7,321,4,8,88,3
8,88,3,1,7,321,4,8,88,3,1
88,3,1,7,321,4,8,88,3,1,7
3,1,7,321,4,8,88,3,1,7,1
1,7,321,4,8,88,3,1,7,1,4
7,321,4,8,88,3,1,7,1,4,8
321,4,8,88,3,1,7,1,4,8,88
4,8,88,3,1,7,1,4,8,88,3
8,88,3,1,7,1,4,8,88,3,321
88,3,1,7,1,4,8,88,3,321,7
3,1,7,1,4,8,88,3,321,7,1
1,7,1,4,8,88,3,321,7,1,4
7,1,4,8,88,3,321,7,1,4,2
1,4,8,88,3,321,7,1,4,2,18
4,8,88,3,321,7,1,4,2,18,3
8,88,3,321,7,1,4,2,18,3,1
88,3,321,7,1,4,2,18,3,1,4
3,321,7,1,4,2,18,3,1,4,1
321,7,1,4,2,18,3,1,4,1,1
0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,22,5
0,0,0,0,0,0,0,0,22,5,45
0,0,0,0,0,0,0,22,5,45,3
0,0,0,0,0,0,22,5,45,3,19
0,0,0,0,0,22,5,45,3,19,3
0,0,0,0,22,5,45,3,19,3,4
0,0,0,22,5,45,3,19,3,4,4
0,0,22,5,45,3,19,3,4,4,2
0,22,5,45,3,19,3,4,4,2,2
22,5,45,3,19,3,4,4,2,2,29
5,45,3,19,3,4,4,2,2,29,17
45,3,19,3,4,4,2,2,29,17,28
3,19,3,4,4,2,2,29,17,28,40
19,3,4,4,2,2,29,17,28,40,3
3,4,4,2,2,29,17,28,40,3,50
4,4,2,2,29,17,28,40,3,50,3
4,2,2,29,17,28,40,3,50,3,22
2,2,29,17,28,40,3,50,3,22,4
2,29,17,28,40,3,50,3,22,4,4
29,17,28,40,3,50,3,22,4,4,6
17,28,40,3,50,3,22,4,4,6,2
28,40,3,50,3,22,4,4,6,2,1
40,3,50,3,22,4,4,6,2,1,26
3,50,3,22,4,4,6,2,1,26,22
50,3,22,4,4,6,2,1,26,22,13
3,22,4,4,6,2,1,26,22,13,17
22,4,4,6,2,1,26,22,13,17,14
4,4,6,2,1,26,22,13,17,14,1
4,6,2,1,26,22,13,17,14,1,1
6,2,1,26,22,13,17,14,1,1,6
2,1,26,22,13,17,14,1,1,6,2
1,26,22,13,17,14,1,1,6,2,1
26,22,13,17,14,1,1,6,2,1,22
22,13,17,14,1,1,6,2,1,22,13
13,17,14,1,1,6,2,1,22,13,17
17,14,1,1,6,2,1,22,13,17,14
14,1,1,6,2,1,22,13,17,14,5
1,1,6,2,1,22,13,17,14,5,1
1,6,2,1,22,13,17,14,5,1,2
6,2,1,22,13,17,14,5,1,2,1
2,1,22,13,17,14,5,1,2,1,39
1,22,13,17,14,5,1,2,1,39,6
22,13,17,14,5,1,2,1,39,6,2
13,17,14,5,1,2,1,39,6,2,1
17,14,5,1,2,1,39,6,2,1,22
14,5,1,2,1,39,6,2,1,22,13
5,1,2,1,39,6,2,1,22,13,17
1,2,1,39,6,2,1,22,13,17,14
2,1,39,6,2,1,22,13,17,14,5
1,39,6,2,1,22,13,17,14,5,1
39,6,2,1,22,13,17,14,5,1,2
6,2,1,22,13,17,14,5,1,2,2
2,1,22,13,17,14,5,1,2,2,1
1,22,13,17,14,5,1,2,2,1,1
22,13,17,14,5,1,2,2,1,1,18
13,17,14,5,1,2,2,1,1,18,3
17,14,5,1,2,2,1,1,18,3,78
14,5,1,2,2,1,1,18,3,78,8
5,1,2,2,1,1,18,3,78,8,77
1,2,2,1,1,18,3,78,8,77,3
2,2,1,1,18,3,78,8,77,3,22
2,1,1,18,3,78,8,77,3,22,4
1,1,18,3,78,8,77,3,22,4,4
1,18,3,78,8,77,3,22,4,4,2
18,3,78,8,77,3,22,4,4,2,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,5
0,0,0,0,0,0,0,0,1,5,23
0,0,0,0,0,0,0,1,5,23,3
0,0,0,0,0,0,1,5,23,3,19
0,0,0,0,0,1,5,23,3,19,3
0,0,0,0,1,5,23,3,19,3,4
0,0,0,1,5,23,3,19,3,4,4
0,0,1,5,23,3,19,3,4,4,2
0,1,5,23,3,19,3,4,4,2,47
1,5,23,3,19,3,4,4,2,47,18
5,23,3,19,3,4,4,2,47,18,3
23,3,19,3,4,4,2,47,18,3,1
3,19,3,4,4,2,47,18,3,1,30
19,3,4,4,2,47,18,3,1,30,1
3,4,4,2,47,18,3,1,30,1,4
4,4,2,47,18,3,1,30,1,4,1
4,2,47,18,3,1,30,1,4,1,1
2,47,18,3,1,30,1,4,1,1,1
0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,22,5
0,0,0,0,0,0,0,0,22,5,19
0,0,0,0,0,0,0,22,5,19,3
0,0,0,0,0,0,22,5,19,3,4
0,0,0,0,0,22,5,19,3,4,2
0,0,0,0,22,5,19,3,4,2,2
0,0,0,22,5,19,3,4,2,2,22
0,0,22,5,19,3,4,2,2,22,5
0,22,5,19,3,4,2,2,22,5,22
22,5,19,3,4,2,2,22,5,22,8
5,19,3,4,2,2,22,5,22,8,88
19,3,4,2,2,22,5,22,8,88,3
3,4,2,2,22,5,22,8,88,3,1
4,2,2,22,5,22,8,88,3,1,7
2,2,22,5,22,8,88,3,1,7,1
2,22,5,22,8,88,3,1,7,1,4
22,5,22,8,88,3,1,7,1,4,2
5,22,8,88,3,1,7,1,4,2,22
22,8,88,3,1,7,1,4,2,22,5
8,88,3,1,7,1,4,2,22,5,22
88,3,1,7,1,4,2,22,5,22,8
3,1,7,1,4,2,22,5,22,8,88
1,7,1,4,2,22,5,22,8,88,3
7,1,4,2,22,5,22,8,88,3,1
1,4,2,22,5,22,8,88,3,1,7
4,2,22,5,22,8,88,3,1,7,1
2,22,5,22,8,88,3,1,7,1,4
22,5,22,8,88,3,1,7,1,4,2
5,22,8,88,3,1,7,1,4,2,22
22,8,88,3,1,7,1,4,2,22,5
8,88,3,1,7,1,4,2,22,5,22
88,3,1,7,1,4,2,22,5,22,8
3,1,7,1,4,2,22,5,22,8,88
1,7,1,4,2,22,5,22,8,88,3
7,1,4,2,22,5,22,8,88,3,1
1,4,2,22,5,22,8,88,3,1,7
4,2,22,5,22,8,88,3,1,7,1
2,22,5,22,8,88,3,1,7,1,4
22,5,22,8,88,3,1,7,1,4,2
5,22,8,88,3,1,7,1,4,2,18
22,8,88,3,1,7,1,4,2,18,3
8,88,3,1,7,1,4,2,18,3,22
88,3,1,7,1,4,2,18,3,22,4
3,1,7,1,4,2,18,3,22,4,1
1,7,1,4,2,18,3,22,4,1,1
0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,11,5
0,0,0,0,0,0,0,0,11,5,13
0,0,0,0,0,0,0,11,5,13,1
0,0,0,0,0,0,11,5,13,1,26
0,0,0,0,0,11,5,13,1,26,22
0,0,0,0,11,5,13,1,26,22,1
0,0,0,11,5,13,1,26,22,1,1
0,0,11,5,13,1,26,22,1,1,39
0,11,5,13,1,26,22,1,1,39,1
11,5,13,1,26,22,1,1,39,1,29
5,13,1,26,22,1,1,39,1,29,22
13,1,26,22,1,1,39,1,29,22,28
1,26,22,1,1,39,1,29,22,28,19
26,22,1,1,39,1,29,22,28,19,3
22,1,1,39,1,29,22,28,19,3,4
1,1,39,1,29,22,28,19,3,4,14
1,39,1,29,22,28,19,3,4,14,2
39,1,29,22,28,19,3,4,14,2,18
1,29,22,28,19,3,4,14,2,18,3
29,22,28,19,3,4,14,2,18,3,1
22,28,19,3,4,14,2,18,3,1,8
28,19,3,4,14,2,18,3,1,8,77
19,3,4,14,2,18,3,1,8,77,3
3,4,14,2,18,3,1,8,77,3,11
4,14,2,18,3,1,8,77,3,11,4
14,2,18,3,1,8,77,3,11,4,4
2,18,3,1,8,77,3,11,4,4,1
18,3,1,8,77,3,11,4,4,1,1
0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,22,5
0,0,0,0,0,0,0,0,22,5,19
0,0,0,0,0,0,0,22,5,19,3
0,0,0,0,0,0,22,5,19,3,4
0,0,0,0,0,22,5,19,3,4,2
0,0,0,0,22,5,19,3,4,2,240
0,0,0,22,5,19,3,4,2,240,5
0,0,22,5,19,3,4,2,240,5,1
0,22,5,19,3,4,2,240,5,1,2
22,5,19,3,4,2,240,5,1,2,29
5,19,3,4,2,240,5,1,2,29,17
19,3,4,2,240,5,1,2,29,17,28
3,4,2,240,5,1,2,29,17,28,40
4,2,240,5,1,2,29,17,28,40,3
2,240,5,1,2,29,17,28,40,3,16
240,5,1,2,29,17,28,40,3,16,7
5,1,2,29,17,28,40,3,16,7,62
1,2,29,17,28,40,3,16,7,62,4
2,29,17,28,40,3,16,7,62,4,6
29,17,28,40,3,16,7,62,4,6,2
17,28,40,3,16,7,62,4,6,2,1
28,40,3,16,7,62,4,6,2,1,26
40,3,16,7,62,4,6,2,1,26,22
3,16,7,62,4,6,2,1,26,22,13
16,7,62,4,6,2,1,26,22,13,17
7,62,4,6,2,1,26,22,13,17,14
62,4,6,2,1,26,22,13,17,14,1
4,6,2,1,26,22,13,17,14,1,1
